ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60651,48,11/22/2020,11/28/2020,289,4736,457,7491.5,1742,36585,2756,57871.2,0.2,0.1,2,93,3.2,147.1,63218,60651-2020-48,POINT (-87.741017 41.901964)
60651,49,11/29/2020,12/05/2020,383,5119,606,8097.4,2235,38820,3535,61406.6,0.2,0.1,6,99,9.5,156.6,63218,60651-2020-49,POINT (-87.741017 41.901964)
60651,50,12/06/2020,12/12/2020,334,5453,528,8625.7,2213,41033,3501,64907.1,0.2,0.2,3,102,4.7,161.3,63218,60651-2020-50,POINT (-87.741017 41.901964)
60651,51,12/13/2020,12/19/2020,259,5712,410,9035.4,1990,43023,3148,68055,0.2,0.2,6,108,9.5,170.8,63218,60651-2020-51,POINT (-87.741017 41.901964)
60651,52,12/20/2020,12/26/2020,180,5892,285,9320.1,1352,44375,2139,70193.6,0.2,0.2,3,111,4.7,175.6,63218,60651-2020-52,POINT (-87.741017 41.901964)
60651,53,12/27/2020,01/02/2021,173,6065,274,9593.8,1388,45763,2196,72389.2,0.2,0.2,2,113,3.2,178.7,63218,60651-2020-53,POINT (-87.741017 41.901964)
60621,25,06/14/2020,06/20/2020,16,565,55,1945.5,362,3782,1246,13022.5,0.0,0.2,0,48,0.0,165.3,29042,60621-2020-25,POINT (-87.638812 41.776931)
60621,26,06/21/2020,06/27/2020,9,574,31,1976.4,412,4194,1419,14441.2,0.0,0.1,1,49,3.4,168.7,29042,60621-2020-26,POINT (-87.638812 41.776931)
60621,27,06/28/2020,07/04/2020,12,586,41,2017.8,547,4741,1884,16324.6,0.0,0.1,1,50,3.4,172.2,29042,60621-2020-27,POINT (-87.638812 41.776931)
60628,46,11/08/2020,11/14/2020,304,2711,456,4063,1901,31473,2849,47168.9,0.2,0.1,4,135,6.0,202.3,66724,60628-2020-46,POINT (-87.621537 41.694192)
60651,1,01/03/2021,01/09/2021,224,6289,354,9948.1,1815,47578,2871,75260.2,0.1,0.2,3,116,4.7,183.5,63218,60651-2021-1,POINT (-87.741017 41.901964)
60651,2,01/10/2021,01/16/2021,210,6499,332,10280.3,1749,49327,2767,78026.8,0.1,0.2,1,117,1.6,185.1,63218,60651-2021-2,POINT (-87.741017 41.901964)
60651,3,01/17/2021,01/23/2021,156,6655,247,10527.1,1596,50923,2525,80551.4,0.1,0.2,5,122,7.9,193.0,63218,60651-2021-3,POINT (-87.741017 41.901964)
60651,4,01/24/2021,01/30/2021,112,6767,177,10704.2,1568,52491,2480,83031.7,0.1,0.1,0,122,0.0,193.0,63218,60651-2021-4,POINT (-87.741017 41.901964)
60651,5,01/31/2021,02/06/2021,104,6871,164,10868.7,1279,53770,2023,85054.9,0.1,0.1,1,123,1.6,194.6,63218,60651-2021-5,POINT (-87.741017 41.901964)
60651,8,02/21/2021,02/27/2021,53,7013,84,11093.4,1248,57164,1974,90423.6,0.0,0.1,1,125,1.6,197.7,63218,60651-2021-8,POINT (-87.741017 41.901964)
60652,18,04/26/2020,05/02/2020,150,487,342,1109.2,574,1592,1307,3625.8,0.3,0.3,3,12,6.8,27.3,43907,60652-2020-18,POINT (-87.714238 41.745398)
60652,24,06/07/2020,06/13/2020,18,953,41,2170.5,468,4537,1066,10333.2,0.0,0.2,4,44,9.1,100.2,43907,60652-2020-24,POINT (-87.714238 41.745398)
60652,27,06/28/2020,07/04/2020,35,1044,80,2377.8,569,6119,1296,13936.3,0.1,0.2,0,47,0.0,107.0,43907,60652-2020-27,POINT (-87.714238 41.745398)
60652,8,02/21/2021,02/27/2021,21,4797,48,10925.4,934,39881,2127,90830.6,0.0,0.1,0,89,0.0,202.7,43907,60652-2021-8,POINT (-87.714238 41.745398)
60653,17,04/19/2020,04/25/2020,47,284,147,888.3,291,1047,910,3274.7,0.2,0.2,6,18,18.8,56.3,31972,60653-2020-17,POINT (-87.611244 41.819261)
60653,18,04/26/2020,05/02/2020,38,322,119,1007.1,254,1301,794,4069.2,0.2,0.2,3,21,9.4,65.7,31972,60653-2020-18,POINT (-87.611244 41.819261)
60653,19,05/03/2020,05/09/2020,52,374,163,1169.8,373,1674,1167,5235.8,0.1,0.2,3,24,9.4,75.1,31972,60653-2020-19,POINT (-87.611244 41.819261)
60653,20,05/10/2020,05/16/2020,49,423,153,1323,503,2177,1573,6809.1,0.1,0.2,2,26,6.3,81.3,31972,60653-2020-20,POINT (-87.611244 41.819261)
60653,21,05/17/2020,05/23/2020,48,471,150,1473.2,722,2899,2258,9067.3,0.1,0.2,2,28,6.3,87.6,31972,60653-2020-21,POINT (-87.611244 41.819261)
60653,25,06/14/2020,06/20/2020,13,539,41,1685.9,530,4930,1658,15419.7,0.0,0.1,1,32,3.1,100.1,31972,60653-2020-25,POINT (-87.611244 41.819261)
60653,26,06/21/2020,06/27/2020,22,561,69,1754.7,724,5654,2264,17684.2,0.0,0.1,2,34,6.3,106.3,31972,60653-2020-26,POINT (-87.611244 41.819261)
60653,27,06/28/2020,07/04/2020,15,576,47,1801.6,713,6367,2230,19914.3,0.0,0.1,1,35,3.1,109.5,31972,60653-2020-27,POINT (-87.611244 41.819261)
60653,28,07/05/2020,07/11/2020,23,599,72,1873.5,756,7123,2365,22278.9,0.0,0.1,2,37,6.3,115.7,31972,60653-2020-28,POINT (-87.611244 41.819261)
60653,33,08/09/2020,08/15/2020,13,700,41,2189.4,685,10840,2142,33904.7,0.0,0.1,2,39,6.3,122.0,31972,60653-2020-33,POINT (-87.611244 41.819261)
60653,34,08/16/2020,08/22/2020,14,714,44,2233.2,617,11457,1930,35834.5,0.0,0.1,1,40,3.1,125.1,31972,60653-2020-34,POINT (-87.611244 41.819261)
60653,35,08/23/2020,08/29/2020,11,725,34,2267.6,531,11988,1661,37495.3,0.0,0.1,1,41,3.1,128.2,31972,60653-2020-35,POINT (-87.611244 41.819261)
60653,36,08/30/2020,09/05/2020,17,742,53,2320.8,541,12529,1692,39187.4,0.0,0.1,0,41,0.0,128.2,31972,60653-2020-36,POINT (-87.611244 41.819261)
60653,37,09/06/2020,09/12/2020,9,751,28,2348.9,510,13039,1595,40782.6,0.0,0.1,0,41,0.0,128.2,31972,60653-2020-37,POINT (-87.611244 41.819261)
60653,45,11/01/2020,11/07/2020,111,1107,347,3462.4,1154,19768,3609,61829.1,0.1,0.1,2,43,6.3,134.5,31972,60653-2020-45,POINT (-87.611244 41.819261)
60653,46,11/08/2020,11/14/2020,162,1269,507,3969.1,1411,21179,4413,66242.3,0.1,0.1,0,43,0.0,134.5,31972,60653-2020-46,POINT (-87.611244 41.819261)
60653,47,11/15/2020,11/21/2020,127,1396,397,4366.3,1720,22899,5380,71622,0.1,0.1,1,44,3.1,137.6,31972,60653-2020-47,POINT (-87.611244 41.819261)
60653,49,11/29/2020,12/05/2020,121,1603,378,5013.8,1411,25675,4413,80304.6,0.1,0.1,1,47,3.1,147.0,31972,60653-2020-49,POINT (-87.611244 41.819261)
60653,50,12/06/2020,12/12/2020,113,1716,353,5367.2,1515,27190,4738,85043.2,0.1,0.1,2,49,6.3,153.3,31972,60653-2020-50,POINT (-87.611244 41.819261)
60653,51,12/13/2020,12/19/2020,82,1798,256,5623.7,1506,28696,4710,89753.5,0.1,0.1,0,49,0.0,153.3,31972,60653-2020-51,POINT (-87.611244 41.819261)
60653,52,12/20/2020,12/26/2020,57,1855,178,5802,1169,29865,3656,93409.9,0.1,0.1,2,51,6.3,159.5,31972,60653-2020-52,POINT (-87.611244 41.819261)
60653,3,01/17/2021,01/23/2021,49,2094,153,6549.5,1100,34692,3440,108507.4,0.1,0.1,0,54,0.0,168.9,31972,60653-2021-3,POINT (-87.611244 41.819261)
60653,4,01/24/2021,01/30/2021,50,2144,156,6705.9,1288,35980,4028,112536,0.0,0.1,1,55,3.1,172.0,31972,60653-2021-4,POINT (-87.611244 41.819261)
60653,5,01/31/2021,02/06/2021,42,2186,131,6837.2,1082,37062,3384,115920.2,0.0,0.1,0,55,0.0,172.0,31972,60653-2021-5,POINT (-87.611244 41.819261)
60653,6,02/07/2021,02/13/2021,27,2213,84,6921.7,1074,38136,3359,119279.4,0.0,0.1,1,56,3.1,175.2,31972,60653-2021-6,POINT (-87.611244 41.819261)
60653,7,02/14/2021,02/20/2021,19,2232,59,6981.1,857,38993,2680,121959.8,0.0,0.1,1,57,3.1,178.3,31972,60653-2021-7,POINT (-87.611244 41.819261)
60653,8,02/21/2021,02/27/2021,18,2250,56,7037.4,999,39992,3125,125084.4,0.0,0.1,0,57,0.0,178.3,31972,60653-2021-8,POINT (-87.611244 41.819261)
60654,1,01/03/2021,01/09/2021,99,1557,517,8136.9,1086,22480,5676,117481.1,0.1,0.1,0,6,0.0,31.4,19135,60654-2021-1,POINT (-87.636354 41.892485)
60654,2,01/10/2021,01/16/2021,58,1615,303,8440,900,23380,4703,122184.5,0.1,0.1,0,6,0.0,31.4,19135,60654-2021-2,POINT (-87.636354 41.892485)
60654,3,01/17/2021,01/23/2021,26,1641,136,8575.9,750,24130,3920,126104,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-3,POINT (-87.636354 41.892485)
60654,4,01/24/2021,01/30/2021,30,1671,157,8732.7,741,24871,3872,129976.5,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-4,POINT (-87.636354 41.892485)
60654,5,01/31/2021,02/06/2021,23,1694,120,8852.9,697,25568,3642,133619,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-5,POINT (-87.636354 41.892485)
60654,6,02/07/2021,02/13/2021,27,1721,141,8994,860,26428,4494,138113.4,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-6,POINT (-87.636354 41.892485)
60654,7,02/14/2021,02/20/2021,17,1738,89,9082.8,798,27226,4170,142283.8,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-7,POINT (-87.636354 41.892485)
60654,8,02/21/2021,02/27/2021,26,1764,136,9218.7,906,28132,4735,147018.6,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-8,POINT (-87.636354 41.892485)
60655,33,08/09/2020,08/15/2020,54,490,188,1701.2,619,7261,2149,25208.3,0.1,0.1,1,11,3.5,38.2,28804,60655-2020-33,POINT (-87.701434 41.696456)
60655,34,08/16/2020,08/22/2020,38,528,132,1833.1,735,7996,2552,27760,0.1,0.1,2,13,6.9,45.1,28804,60655-2020-34,POINT (-87.701434 41.696456)
60655,35,08/23/2020,08/29/2020,51,579,177,2010.1,780,8776,2708,30468,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-35,POINT (-87.701434 41.696456)
60655,36,08/30/2020,09/05/2020,26,605,90,2100.4,479,9255,1663,32131,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-36,POINT (-87.701434 41.696456)
60655,37,09/06/2020,09/12/2020,20,625,69,2169.8,385,9640,1337,33467.6,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-37,POINT (-87.701434 41.696456)
60655,38,09/13/2020,09/19/2020,25,650,87,2256.6,484,10124,1680,35147.9,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-38,POINT (-87.701434 41.696456)
60655,39,09/20/2020,09/26/2020,34,684,118,2374.7,456,10580,1583,36731,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-39,POINT (-87.701434 41.696456)
60655,40,09/27/2020,10/03/2020,27,711,94,2468.4,455,11035,1580,38310.7,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-40,POINT (-87.701434 41.696456)
60655,41,10/04/2020,10/10/2020,53,764,184,2652.4,678,11713,2354,40664.5,0.1,0.1,1,14,3.5,48.6,28804,60655-2020-41,POINT (-87.701434 41.696456)
60655,42,10/11/2020,10/17/2020,117,881,406,3058.6,988,12701,3430,44094.6,0.1,0.1,1,15,3.5,52.1,28804,60655-2020-42,POINT (-87.701434 41.696456)
60655,43,10/18/2020,10/24/2020,141,1022,490,3548.1,1213,13914,4211,48305.8,0.1,0.1,0,15,0.0,52.1,28804,60655-2020-43,POINT (-87.701434 41.696456)
60637,46,11/08/2020,11/14/2020,197,1538,415,3241,5299,50568,11167,106562.1,0.0,0.0,1,32,2.1,67.4,47454,60637-2020-46,POINT (-87.604053 41.780991)
60637,47,11/15/2020,11/21/2020,173,1711,365,3605.6,5562,56130,11721,118283,0.0,0.0,3,35,6.3,73.8,47454,60637-2020-47,POINT (-87.604053 41.780991)
60637,48,11/22/2020,11/28/2020,167,1878,352,3957.5,3145,59275,6628,124910.4,0.1,0.0,1,36,2.1,75.9,47454,60637-2020-48,POINT (-87.604053 41.780991)
60623,15,04/05/2020,04/11/2020,144,325,168,378,296,732,344,851.4,0.4,0.4,6,15,7.0,17.4,85979,60623-2020-15,POINT (-87.717446 41.850321)
60623,16,04/12/2020,04/18/2020,241,566,280,658.3,462,1194,537,1388.7,0.5,0.4,9,24,10.5,27.9,85979,60623-2020-16,POINT (-87.717446 41.850321)
60623,17,04/19/2020,04/25/2020,460,1026,535,1193.3,929,2123,1080,2469.2,0.5,0.4,14,38,16.3,44.2,85979,60623-2020-17,POINT (-87.717446 41.850321)
60623,18,04/26/2020,05/02/2020,679,1705,790,1983,1277,3400,1485,3954.5,0.5,0.4,17,55,19.8,64.0,85979,60623-2020-18,POINT (-87.717446 41.850321)
60623,19,05/03/2020,05/09/2020,542,2247,630,2613.4,1389,4789,1616,5570,0.4,0.4,17,72,19.8,83.7,85979,60623-2020-19,POINT (-87.717446 41.850321)
60623,20,05/10/2020,05/16/2020,443,2690,515,3128.7,1517,6306,1764,7334.3,0.3,0.4,22,94,25.6,109.3,85979,60623-2020-20,POINT (-87.717446 41.850321)
60637,44,10/25/2020,10/31/2020,89,1186,188,2499.3,4400,40852,9272,86087.6,0.0,0.0,0,28,0.0,59.0,47454,60637-2020-44,POINT (-87.604053 41.780991)
60637,45,11/01/2020,11/07/2020,155,1341,327,2825.9,4417,45269,9308,95395.5,0.0,0.0,3,31,6.3,65.3,47454,60637-2020-45,POINT (-87.604053 41.780991)
60637,49,11/29/2020,12/05/2020,171,2049,360,4317.9,3191,62466,6724,131634.8,0.1,0.0,1,37,2.1,78.0,47454,60637-2020-49,POINT (-87.604053 41.780991)
60637,50,12/06/2020,12/12/2020,118,2167,249,4566.5,3042,65508,6410,138045.3,0.0,0.0,3,40,6.3,84.3,47454,60637-2020-50,POINT (-87.604053 41.780991)
60637,51,12/13/2020,12/19/2020,104,2271,219,4785.7,1992,67500,4198,142243,0.1,0.0,1,41,2.1,86.4,47454,60637-2020-51,POINT (-87.604053 41.780991)
60637,52,12/20/2020,12/26/2020,71,2342,150,4935.3,1414,68914,2980,145222.7,0.1,0.0,4,45,8.4,94.8,47454,60637-2020-52,POINT (-87.604053 41.780991)
60637,53,12/27/2020,01/02/2021,72,2414,152,5087,1254,70168,2643,147865.3,0.1,0.0,2,47,4.2,99.0,47454,60637-2020-53,POINT (-87.604053 41.780991)
60637,1,01/03/2021,01/09/2021,103,2517,217,5304.1,1845,72013,3888,151753.3,0.1,0.0,1,48,2.1,101.2,47454,60637-2021-1,POINT (-87.604053 41.780991)
60637,2,01/10/2021,01/16/2021,90,2607,190,5493.7,4103,76116,8646,160399.5,0.0,0.0,2,50,4.2,105.4,47454,60637-2021-2,POINT (-87.604053 41.780991)
60637,3,01/17/2021,01/23/2021,69,2676,145,5639.1,4107,80223,8655,169054.2,0.0,0.0,1,51,2.1,107.5,47454,60637-2021-3,POINT (-87.604053 41.780991)
60655,49,11/29/2020,12/05/2020,182,2223,632,7717.7,995,20307,3454,70500.6,0.2,0.1,3,25,10.4,86.8,28804,60655-2020-49,POINT (-87.701434 41.696456)
60655,50,12/06/2020,12/12/2020,137,2360,476,8193.3,974,21281,3382,73882.1,0.2,0.1,3,28,10.4,97.2,28804,60655-2020-50,POINT (-87.701434 41.696456)
60655,51,12/13/2020,12/19/2020,91,2451,316,8509.2,908,22189,3152,77034.4,0.1,0.1,1,29,3.5,100.7,28804,60655-2020-51,POINT (-87.701434 41.696456)
60655,52,12/20/2020,12/26/2020,84,2535,292,8800.9,846,23035,2937,79971.5,0.1,0.1,2,31,6.9,107.6,28804,60655-2020-52,POINT (-87.701434 41.696456)
60655,1,01/03/2021,01/09/2021,143,2790,496,9686.2,1035,24855,3593,86290.1,0.1,0.1,0,31,0.0,107.6,28804,60655-2021-1,POINT (-87.701434 41.696456)
60655,2,01/10/2021,01/16/2021,92,2882,319,10005.6,921,25776,3198,89487.6,0.1,0.1,0,31,0.0,107.6,28804,60655-2021-2,POINT (-87.701434 41.696456)
60655,3,01/17/2021,01/23/2021,65,2947,226,10231.2,865,26641,3003,92490.6,0.1,0.1,0,31,0.0,107.6,28804,60655-2021-3,POINT (-87.701434 41.696456)
60655,4,01/24/2021,01/30/2021,53,3000,184,10415.2,874,27515,3034,95524.9,0.1,0.1,1,32,3.5,111.1,28804,60655-2021-4,POINT (-87.701434 41.696456)
60655,5,01/31/2021,02/06/2021,62,3062,215,10630.5,736,28251,2555,98080.1,0.1,0.1,0,32,0.0,111.1,28804,60655-2021-5,POINT (-87.701434 41.696456)
60655,6,02/07/2021,02/13/2021,30,3092,104,10734.6,656,28907,2278,100357.6,0.0,0.1,1,33,3.5,114.6,28804,60655-2021-6,POINT (-87.701434 41.696456)
60655,7,02/14/2021,02/20/2021,27,3119,94,10828.4,607,29514,2107,102464.9,0.1,0.1,0,33,0.0,114.6,28804,60655-2021-7,POINT (-87.701434 41.696456)
60655,8,02/21/2021,02/27/2021,22,3141,76,10904.7,647,30161,2246,104711.2,0.0,0.1,0,33,0.0,114.6,28804,60655-2021-8,POINT (-87.701434 41.696456)
60656,28,07/05/2020,07/11/2020,16,327,58,1185.7,392,4111,1421,14906.3,0.1,0.1,1,10,3.6,36.3,27579,60656-2020-28,POINT (-87.817934 41.974566)
60656,30,07/19/2020,07/25/2020,20,360,72,1305.3,403,4890,1461,17730.9,0.1,0.1,0,10,0.0,36.3,27579,60656-2020-30,POINT (-87.817934 41.974566)
60656,32,08/02/2020,08/08/2020,30,416,109,1508.4,375,5632,1360,20421.3,0.1,0.1,1,11,3.6,39.9,27579,60656-2020-32,POINT (-87.817934 41.974566)
60656,33,08/09/2020,08/15/2020,42,458,152,1660.7,456,6088,1653,22074.8,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-33,POINT (-87.817934 41.974566)
60656,34,08/16/2020,08/22/2020,46,504,167,1827.5,481,6569,1744,23818.8,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-34,POINT (-87.817934 41.974566)
60656,35,08/23/2020,08/29/2020,33,537,120,1947.1,499,7068,1809,25628.2,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-35,POINT (-87.817934 41.974566)
60656,36,08/30/2020,09/05/2020,20,557,72,2019.7,418,7486,1516,27143.8,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-36,POINT (-87.817934 41.974566)
60656,37,09/06/2020,09/12/2020,11,568,40,2059.5,369,7855,1338,28481.8,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-37,POINT (-87.817934 41.974566)
60656,38,09/13/2020,09/19/2020,23,591,83,2142.9,421,8276,1526,30008.3,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-38,POINT (-87.817934 41.974566)
60656,39,09/20/2020,09/26/2020,30,621,109,2251.7,446,8722,1617,31625.5,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-39,POINT (-87.817934 41.974566)
60656,40,09/27/2020,10/03/2020,38,659,138,2389.5,516,9238,1871,33496.5,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-40,POINT (-87.817934 41.974566)
60656,41,10/04/2020,10/10/2020,53,712,192,2581.7,615,9853,2230,35726.5,0.1,0.1,4,15,14.5,54.4,27579,60656-2020-41,POINT (-87.817934 41.974566)
60656,42,10/11/2020,10/17/2020,71,783,257,2839.1,702,10555,2545,38271.9,0.1,0.1,2,17,7.3,61.6,27579,60656-2020-42,POINT (-87.817934 41.974566)
60656,43,10/18/2020,10/24/2020,87,870,316,3154.6,756,11311,2741,41013.1,0.1,0.1,0,17,0.0,61.6,27579,60656-2020-43,POINT (-87.817934 41.974566)
60656,44,10/25/2020,10/31/2020,119,989,432,3586.1,786,12097,2850,43863.1,0.2,0.1,1,18,3.6,65.3,27579,60656-2020-44,POINT (-87.817934 41.974566)
60656,45,11/01/2020,11/07/2020,167,1156,606,4191.6,884,12981,3205,47068.4,0.2,0.1,0,18,0.0,65.3,27579,60656-2020-45,POINT (-87.817934 41.974566)
60656,46,11/08/2020,11/14/2020,205,1361,743,4934.9,1026,14007,3720,50788.6,0.2,0.1,4,22,14.5,79.8,27579,60656-2020-46,POINT (-87.817934 41.974566)
60656,47,11/15/2020,11/21/2020,160,1521,580,5515.1,971,14978,3521,54309.4,0.2,0.1,3,25,10.9,90.6,27579,60656-2020-47,POINT (-87.817934 41.974566)
60656,49,11/29/2020,12/05/2020,160,1800,580,6526.7,907,16622,3289,60270.5,0.2,0.1,0,28,0.0,101.5,27579,60656-2020-49,POINT (-87.817934 41.974566)
60656,50,12/06/2020,12/12/2020,110,1910,399,6925.6,829,17451,3006,63276.4,0.2,0.1,1,29,3.6,105.2,27579,60656-2020-50,POINT (-87.817934 41.974566)
60631,50,12/06/2020,12/12/2020,93,1924,315,6515.6,1309,26195,4433,88709.4,0.1,0.1,2,61,6.8,206.6,29529,60631-2020-50,POINT (-87.813371 41.995019)
60631,51,12/13/2020,12/19/2020,106,2030,359,6874.6,1337,27532,4528,93237.2,0.1,0.1,5,66,16.9,223.5,29529,60631-2020-51,POINT (-87.813371 41.995019)
60631,52,12/20/2020,12/26/2020,106,2136,359,7233.6,1289,28821,4365,97602.4,0.1,0.1,8,74,27.1,250.6,29529,60631-2020-52,POINT (-87.813371 41.995019)
60645,44,10/25/2020,10/31/2020,149,1832,312,3838.1,1620,25509,3394,53442.1,0.1,0.1,0,70,0.0,146.7,47732,60645-2020-44,POINT (-87.695049 42.008927)
60656,51,12/13/2020,12/19/2020,106,2016,384,7309.9,813,18264,2948,66224.3,0.2,0.1,3,32,10.9,116.0,27579,60656-2020-51,POINT (-87.817934 41.974566)
60656,52,12/20/2020,12/26/2020,83,2099,301,7610.9,704,18968,2553,68777,0.1,0.1,2,34,7.3,123.3,27579,60656-2020-52,POINT (-87.817934 41.974566)
60656,53,12/27/2020,01/02/2021,101,2200,366,7977.1,704,19672,2553,71329.6,0.2,0.1,1,35,3.6,126.9,27579,60656-2020-53,POINT (-87.817934 41.974566)
60656,1,01/03/2021,01/09/2021,94,2294,341,8317.9,830,20502,3010,74339.2,0.1,0.1,2,37,7.3,134.2,27579,60656-2021-1,POINT (-87.817934 41.974566)
60656,2,01/10/2021,01/16/2021,103,2397,374,8691.4,850,21352,3082,77421.2,0.1,0.1,1,38,3.6,137.8,27579,60656-2021-2,POINT (-87.817934 41.974566)
60656,3,01/17/2021,01/23/2021,67,2464,243,8934.3,722,22074,2618,80039.2,0.1,0.1,5,43,18.1,155.9,27579,60656-2021-3,POINT (-87.817934 41.974566)
60656,4,01/24/2021,01/30/2021,48,2512,174,9108.4,697,22771,2527,82566.4,0.1,0.1,3,46,10.9,166.8,27579,60656-2021-4,POINT (-87.817934 41.974566)
60656,5,01/31/2021,02/06/2021,44,2556,160,9267.9,631,23402,2288,84854.4,0.1,0.1,0,46,0.0,166.8,27579,60656-2021-5,POINT (-87.817934 41.974566)
60656,6,02/07/2021,02/13/2021,36,2592,130,9398.5,576,23978,2088,86943,0.1,0.1,2,48,7.3,174.0,27579,60656-2021-6,POINT (-87.817934 41.974566)
60656,7,02/14/2021,02/20/2021,22,2614,80,9478.2,513,24491,1860,88803.1,0.0,0.1,1,49,3.6,177.7,27579,60656-2021-7,POINT (-87.817934 41.974566)
60656,8,02/21/2021,02/27/2021,27,2641,98,9576.1,565,25056,2049,90851.7,0.1,0.1,3,52,10.9,188.5,27579,60656-2021-8,POINT (-87.817934 41.974566)
60657,30,07/19/2020,07/25/2020,39,552,56,788,1402,11867,2001,16940.3,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-30,POINT (-87.658216 41.939715)
60657,31,07/26/2020,08/01/2020,24,576,34,822.2,1433,13300,2046,18985.9,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-31,POINT (-87.658216 41.939715)
60657,32,08/02/2020,08/08/2020,31,607,44,866.5,1541,14841,2200,21185.7,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-32,POINT (-87.658216 41.939715)
60657,33,08/09/2020,08/15/2020,45,652,64,930.7,1634,16475,2333,23518.2,0.0,0.0,1,29,1.4,41.4,70052,60657-2020-33,POINT (-87.658216 41.939715)
60657,34,08/16/2020,08/22/2020,60,712,86,1016.4,1784,18259,2547,26064.9,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-34,POINT (-87.658216 41.939715)
60657,35,08/23/2020,08/29/2020,52,764,74,1090.6,1648,19907,2352,28417.5,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-35,POINT (-87.658216 41.939715)
60657,36,08/30/2020,09/05/2020,63,827,90,1180.6,1857,21764,2651,31068.3,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-36,POINT (-87.658216 41.939715)
60657,38,09/13/2020,09/19/2020,71,956,101,1364.7,1846,25067,2635,35783.4,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-38,POINT (-87.658216 41.939715)
60657,39,09/20/2020,09/26/2020,61,1017,87,1451.8,1910,26977,2726,38510,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-39,POINT (-87.658216 41.939715)
60657,40,09/27/2020,10/03/2020,51,1068,73,1524.6,2093,29070,2988,41497.7,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-40,POINT (-87.658216 41.939715)
60657,41,10/04/2020,10/10/2020,95,1163,136,1660.2,2619,31689,3739,45236.4,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-41,POINT (-87.658216 41.939715)
60657,42,10/11/2020,10/17/2020,96,1259,137,1797.2,2435,34124,3476,48712.4,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-42,POINT (-87.658216 41.939715)
60657,43,10/18/2020,10/24/2020,159,1418,227,2024.2,2781,36905,3970,52682.3,0.1,0.0,2,31,2.9,44.3,70052,60657-2020-43,POINT (-87.658216 41.939715)
60626,25,06/14/2020,06/20/2020,15,1116,30,2244.1,1273,7508,2560,15097.5,0.0,0.1,6,113,12.1,227.2,49730,60626-2020-25,POINT (-87.669834 42.009469)
60626,26,06/21/2020,06/27/2020,24,1140,48,2292.4,1645,9153,3308,18405.4,0.0,0.1,0,113,0.0,227.2,49730,60626-2020-26,POINT (-87.669834 42.009469)
60637,5,01/31/2021,02/06/2021,42,2776,88,5849.9,3854,88272,8122,186015.9,0.0,0.0,0,52,0.0,109.6,47454,60637-2021-5,POINT (-87.604053 41.780991)
60637,6,02/07/2021,02/13/2021,30,2806,63,5913.1,3909,92181,8238,194253.4,0.0,0.0,1,53,2.1,111.7,47454,60637-2021-6,POINT (-87.604053 41.780991)
60637,7,02/14/2021,02/20/2021,17,2823,36,5948.9,3853,96034,8119,202372.8,0.0,0.0,1,54,2.1,113.8,47454,60637-2021-7,POINT (-87.604053 41.780991)
60638,32,08/02/2020,08/08/2020,102,1496,174,2544.3,951,11498,1617,19555.4,0.1,0.1,0,39,0.0,66.3,58797,60638-2020-32,POINT (-87.771902 41.787032)
60638,33,08/09/2020,08/15/2020,66,1562,112,2656.6,865,12363,1471,21026.6,0.1,0.1,1,40,1.7,68.0,58797,60638-2020-33,POINT (-87.771902 41.787032)
